date,vegetableName,price,units,id,shopingMallPrice,retailPrice
23-09-2022,Ash gourd,27,1kg,ashGourd,32 - 45,31 - 34
23-09-2022,Baby Corn,65,1kg,babyCorn,78 - 107,75 - 83
23-09-2022,Banana Flower,15,1kg,bananaFlower,18 - 25,17 - 19
23-09-2022,Capsicum,38,1kg,capsicum,46 - 63,44 - 48
23-09-2022,Bitter Gourd,30,1kg,bitterGourd,36 - 50,35 - 38
23-09-2022,Bottle Gourd,20,1kg,bottleGourd,24 - 33,23 - 25
23-09-2022,Butter Beans,77,1kg,butterBeans,92 - 127,89 - 98
23-09-2022,Broad Beans,29,1kg,broadBeans,35 - 48,33 - 37
23-09-2022,Cabbage,21,1kg,cabbage,25 - 35,24 - 27
23-09-2022,Carrot,64,1kg,carrot,77 - 106,74 - 81
23-09-2022,Cauliflower,45,1kg,cauliflower,54 - 74,52 - 57
23-09-2022,Cluster beans,71,1kg,clusterBeans,85 - 117,82 - 90
23-09-2022,Coconut,30,1kg,coconut,36 - 50,35 - 38
23-09-2022,Colocasia Leaves,10,1kg,colocasiaLeaves,Dec-17,Dec-13
23-09-2022,Colocasia,28,1kg,colocasia,34 - 46,32 - 36
23-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
23-09-2022,Corn,22,1kg,corn,26 - 36,25 - 28
23-09-2022,Cucumber,25,1kg,cucumber,30 - 41,29 - 32
23-09-2022,Curry Leaves,28,1kg,curryLeaves,34 - 46,32 - 36
23-09-2022,Dill Leaves,10,1kg,dillLeaves,Dec-17,Dec-13
23-09-2022,Drumsticks,90,1kg,drumsticks,108 - 149,104 - 114
23-09-2022,Brinjal,19,1kg,brinjal,23 - 31,22 - 24
23-09-2022,Brinjal (Big),25,1kg,brinjalBig,30 - 41,29 - 32
23-09-2022,Elephant Yam,27,1kg,elephantYam,32 - 45,31 - 34
23-09-2022,Fenugreek Leaves,8,1kg,fenugreekLeaves,Oct-13,09-Oct
23-09-2022,French Beans,59,1kg,frenchBeans,71 - 97,68 - 75
23-09-2022,Garlic,50,1kg,garlic,60 - 83,58 - 64
23-09-2022,Ginger,36,1kg,ginger,43 - 59,41 - 46
23-09-2022,Onion Green,42,1kg,onionGreen,50 - 69,48 - 53
23-09-2022,Green Peas,85,1kg,greenPeas,102 - 140,98 - 108
23-09-2022,Ivy Gourd,24,1kg,ivyGourd,29 - 40,28 - 30
23-09-2022,Lemon (Lime),61,1kg,lemon,73 - 101,70 - 77
23-09-2022,Mango Raw,80,1kg,mangoRaw,96 - 132,92 - 102
23-09-2022,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
23-09-2022,Mushroom,75,1kg,mushroom,90 - 124,86 - 95
23-09-2022,Mustard Leaves,15,1kg,mustardLeaves,18 - 25,17 - 19
23-09-2022,Ladies Finger,23,1kg,ladiesFinger,28 - 38,26 - 29
23-09-2022,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
23-09-2022,Radish,23,1kg,radish,28 - 38,26 - 29
23-09-2022,Ridge Gourd,28,1kg,ridgeGourd,34 - 46,32 - 36
23-09-2022,Shallot (Pearl Onion),37,1kg,shallot,44 - 61,43 - 47
23-09-2022,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
23-09-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
23-09-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
23-09-2022,Sweet Potato,39,1kg,sweetPotato,47 - 64,45 - 50
24-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
24-09-2022,Onion Small,28,1kg,onionSmall,34 - 46,32 - 36
24-09-2022,Tomato,43,1kg,tomato,52 - 71,49 - 55
24-09-2022,Green Chilli,37,1kg,greenChili,44 - 61,43 - 47
24-09-2022,Beetroot,33,1kg,beetroot,40 - 54,38 - 42
24-09-2022,Potato,34,1kg,potato,41 - 56,39 - 43
24-09-2022,Raw Banana (Plantain),11,1kg,plantain,13 - 18,13 - 14
24-09-2022,Amaranth Leaves,8,1kg,amaranthLeaves,Oct-13,09-Oct
24-09-2022,Amla,50,1kg,amla,60 - 83,58 - 64
24-09-2022,Ash gourd,27,1kg,ashGourd,32 - 45,31 - 34
24-09-2022,Baby Corn,65,1kg,babyCorn,78 - 107,75 - 83
24-09-2022,Banana Flower,15,1kg,bananaFlower,18 - 25,17 - 19
24-09-2022,Capsicum,38,1kg,capsicum,46 - 63,44 - 48
24-09-2022,Bitter Gourd,30,1kg,bitterGourd,36 - 50,35 - 38
24-09-2022,Bottle Gourd,20,1kg,bottleGourd,24 - 33,23 - 25
24-09-2022,Butter Beans,77,1kg,butterBeans,92 - 127,89 - 98
24-09-2022,Broad Beans,29,1kg,broadBeans,35 - 48,33 - 37
24-09-2022,Cabbage,21,1kg,cabbage,25 - 35,24 - 27
24-09-2022,Carrot,64,1kg,carrot,77 - 106,74 - 81
24-09-2022,Cauliflower,45,1kg,cauliflower,54 - 74,52 - 57
24-09-2022,Cluster beans,71,1kg,clusterBeans,85 - 117,82 - 90
24-09-2022,Coconut,30,1kg,coconut,36 - 50,35 - 38
24-09-2022,Colocasia Leaves,10,1kg,colocasiaLeaves,Dec-17,Dec-13
24-09-2022,Colocasia,28,1kg,colocasia,34 - 46,32 - 36
24-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
24-09-2022,Corn,22,1kg,corn,26 - 36,25 - 28
24-09-2022,Cucumber,25,1kg,cucumber,30 - 41,29 - 32
24-09-2022,Curry Leaves,28,1kg,curryLeaves,34 - 46,32 - 36
24-09-2022,Dill Leaves,10,1kg,dillLeaves,Dec-17,Dec-13
24-09-2022,Drumsticks,90,1kg,drumsticks,108 - 149,104 - 114
24-09-2022,Brinjal,19,1kg,brinjal,23 - 31,22 - 24
24-09-2022,Brinjal (Big),25,1kg,brinjalBig,30 - 41,29 - 32
24-09-2022,Elephant Yam,27,1kg,elephantYam,32 - 45,31 - 34
24-09-2022,Fenugreek Leaves,8,1kg,fenugreekLeaves,Oct-13,09-Oct
24-09-2022,French Beans,59,1kg,frenchBeans,71 - 97,68 - 75
24-09-2022,Garlic,50,1kg,garlic,60 - 83,58 - 64
24-09-2022,Ginger,36,1kg,ginger,43 - 59,41 - 46
24-09-2022,Onion Green,42,1kg,onionGreen,50 - 69,48 - 53
24-09-2022,Green Peas,85,1kg,greenPeas,102 - 140,98 - 108
24-09-2022,Ivy Gourd,24,1kg,ivyGourd,29 - 40,28 - 30
24-09-2022,Lemon (Lime),61,1kg,lemon,73 - 101,70 - 77
24-09-2022,Mango Raw,80,1kg,mangoRaw,96 - 132,92 - 102
24-09-2022,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
24-09-2022,Mushroom,75,1kg,mushroom,90 - 124,86 - 95
24-09-2022,Mustard Leaves,15,1kg,mustardLeaves,18 - 25,17 - 19
24-09-2022,Ladies Finger,23,1kg,ladiesFinger,28 - 38,26 - 29
24-09-2022,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
24-09-2022,Radish,23,1kg,radish,28 - 38,26 - 29
24-09-2022,Ridge Gourd,28,1kg,ridgeGourd,34 - 46,32 - 36
24-09-2022,Shallot (Pearl Onion),37,1kg,shallot,44 - 61,43 - 47
24-09-2022,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
24-09-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
24-09-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
24-09-2022,Sweet Potato,39,1kg,sweetPotato,47 - 64,45 - 50
25-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
25-09-2022,Onion Small,27,1kg,onionSmall,32 - 45,31 - 34
25-09-2022,Tomato,37,1kg,tomato,44 - 61,43 - 47
25-09-2022,Green Chilli,38,1kg,greenChili,46 - 63,44 - 48
25-09-2022,Beetroot,43,1kg,beetroot,52 - 71,49 - 55
25-09-2022,Potato,32,1kg,potato,38 - 53,37 - 41
25-09-2022,Raw Banana (Plantain),10,1kg,plantain,Dec-17,Dec-13
25-09-2022,Amaranth Leaves,8,1kg,amaranthLeaves,Oct-13,09-Oct
25-09-2022,Amla,50,1kg,amla,60 - 83,58 - 64
25-09-2022,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
25-09-2022,Baby Corn,75,1kg,babyCorn,90 - 124,86 - 95
25-09-2022,Banana Flower,15,1kg,bananaFlower,18 - 25,17 - 19
25-09-2022,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
25-09-2022,Bitter Gourd,35,1kg,bitterGourd,42 - 58,40 - 44
25-09-2022,Bottle Gourd,27,1kg,bottleGourd,32 - 45,31 - 34
25-09-2022,Butter Beans,78,1kg,butterBeans,94 - 129,90 - 99
25-09-2022,Broad Beans,36,1kg,broadBeans,43 - 59,41 - 46
25-09-2022,Cabbage,28,1kg,cabbage,34 - 46,32 - 36
25-09-2022,Carrot,65,1kg,carrot,78 - 107,75 - 83
25-09-2022,Cauliflower,44,1kg,cauliflower,53 - 73,51 - 56
25-09-2022,Cluster beans,75,1kg,clusterBeans,90 - 124,86 - 95
25-09-2022,Coconut,34,1kg,coconut,41 - 56,39 - 43
25-09-2022,Colocasia Leaves,12,1kg,colocasiaLeaves,14 - 20,14 - 15
25-09-2022,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
25-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
25-09-2022,Corn,27,1kg,corn,32 - 45,31 - 34
25-09-2022,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
25-09-2022,Curry Leaves,28,1kg,curryLeaves,34 - 46,32 - 36
25-09-2022,Dill Leaves,12,1kg,dillLeaves,14 - 20,14 - 15
25-09-2022,Drumsticks,50,1kg,drumsticks,60 - 83,58 - 64
25-09-2022,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
25-09-2022,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
25-09-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
25-09-2022,Fenugreek Leaves,8,1kg,fenugreekLeaves,Oct-13,09-Oct
25-09-2022,French Beans,67,1kg,frenchBeans,80 - 111,77 - 85
25-09-2022,Garlic,42,1kg,garlic,50 - 69,48 - 53
25-09-2022,Ginger,43,1kg,ginger,52 - 71,49 - 55
25-09-2022,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
25-09-2022,Green Peas,79,1kg,greenPeas,95 - 130,91 - 100
25-09-2022,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
25-09-2022,Lemon (Lime),51,1kg,lemon,61 - 84,59 - 65
25-09-2022,Mango Raw,89,1kg,mangoRaw,107 - 147,102 - 113
25-09-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
25-09-2022,Mushroom,88,1kg,mushroom,106 - 145,101 - 112
25-09-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
25-09-2022,Ladies Finger,25,1kg,ladiesFinger,30 - 41,29 - 32
25-09-2022,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
25-09-2022,Radish,31,1kg,radish,37 - 51,36 - 39
25-09-2022,Ridge Gourd,31,1kg,ridgeGourd,37 - 51,36 - 39
25-09-2022,Shallot (Pearl Onion),35,1kg,shallot,42 - 58,40 - 44
25-09-2022,Snake Gourd,33,1kg,snakeGourd,40 - 54,38 - 42
25-09-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
25-09-2022,Spinach,11,1kg,spinach,13 - 18,13 - 14
25-09-2022,Sweet Potato,39,1kg,sweetPotato,47 - 64,45 - 50
26-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
26-09-2022,Onion Small,27,1kg,onionSmall,32 - 45,31 - 34
26-09-2022,Tomato,37,1kg,tomato,44 - 61,43 - 47
26-09-2022,Green Chilli,38,1kg,greenChili,46 - 63,44 - 48
26-09-2022,Beetroot,43,1kg,beetroot,52 - 71,49 - 55
26-09-2022,Potato,32,1kg,potato,38 - 53,37 - 41
26-09-2022,Raw Banana (Plantain),10,1kg,plantain,Dec-17,Dec-13
26-09-2022,Amaranth Leaves,8,1kg,amaranthLeaves,Oct-13,09-Oct
26-09-2022,Amla,50,1kg,amla,60 - 83,58 - 64
26-09-2022,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
26-09-2022,Baby Corn,75,1kg,babyCorn,90 - 124,86 - 95
26-09-2022,Banana Flower,15,1kg,bananaFlower,18 - 25,17 - 19
26-09-2022,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
26-09-2022,Bitter Gourd,35,1kg,bitterGourd,42 - 58,40 - 44
26-09-2022,Bottle Gourd,27,1kg,bottleGourd,32 - 45,31 - 34
26-09-2022,Butter Beans,78,1kg,butterBeans,94 - 129,90 - 99
26-09-2022,Broad Beans,36,1kg,broadBeans,43 - 59,41 - 46
26-09-2022,Cabbage,28,1kg,cabbage,34 - 46,32 - 36
26-09-2022,Carrot,65,1kg,carrot,78 - 107,75 - 83
26-09-2022,Cauliflower,44,1kg,cauliflower,53 - 73,51 - 56
26-09-2022,Cluster beans,75,1kg,clusterBeans,90 - 124,86 - 95
26-09-2022,Coconut,34,1kg,coconut,41 - 56,39 - 43
26-09-2022,Colocasia Leaves,12,1kg,colocasiaLeaves,14 - 20,14 - 15
26-09-2022,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
26-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
26-09-2022,Corn,27,1kg,corn,32 - 45,31 - 34
26-09-2022,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
26-09-2022,Curry Leaves,28,1kg,curryLeaves,34 - 46,32 - 36
26-09-2022,Dill Leaves,12,1kg,dillLeaves,14 - 20,14 - 15
26-09-2022,Drumsticks,50,1kg,drumsticks,60 - 83,58 - 64
26-09-2022,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
26-09-2022,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
26-09-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
26-09-2022,Fenugreek Leaves,8,1kg,fenugreekLeaves,Oct-13,09-Oct
26-09-2022,French Beans,67,1kg,frenchBeans,80 - 111,77 - 85
26-09-2022,Garlic,42,1kg,garlic,50 - 69,48 - 53
26-09-2022,Ginger,43,1kg,ginger,52 - 71,49 - 55
26-09-2022,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
26-09-2022,Green Peas,79,1kg,greenPeas,95 - 130,91 - 100
26-09-2022,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
26-09-2022,Lemon (Lime),51,1kg,lemon,61 - 84,59 - 65
26-09-2022,Mango Raw,89,1kg,mangoRaw,107 - 147,102 - 113
26-09-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
26-09-2022,Mushroom,88,1kg,mushroom,106 - 145,101 - 112
26-09-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
26-09-2022,Ladies Finger,25,1kg,ladiesFinger,30 - 41,29 - 32
26-09-2022,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
26-09-2022,Radish,31,1kg,radish,37 - 51,36 - 39
26-09-2022,Ridge Gourd,31,1kg,ridgeGourd,37 - 51,36 - 39
26-09-2022,Shallot (Pearl Onion),35,1kg,shallot,42 - 58,40 - 44
26-09-2022,Snake Gourd,33,1kg,snakeGourd,40 - 54,38 - 42
26-09-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
26-09-2022,Spinach,11,1kg,spinach,13 - 18,13 - 14
26-09-2022,Sweet Potato,39,1kg,sweetPotato,47 - 64,45 - 50
27-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
27-09-2022,Onion Small,27,1kg,onionSmall,32 - 45,31 - 34
27-09-2022,Tomato,37,1kg,tomato,44 - 61,43 - 47
27-09-2022,Green Chilli,38,1kg,greenChili,46 - 63,44 - 48
27-09-2022,Beetroot,43,1kg,beetroot,52 - 71,49 - 55
27-09-2022,Potato,32,1kg,potato,38 - 53,37 - 41
27-09-2022,Raw Banana (Plantain),10,1kg,plantain,Dec-17,Dec-13
27-09-2022,Amaranth Leaves,8,1kg,amaranthLeaves,Oct-13,09-Oct
27-09-2022,Amla,50,1kg,amla,60 - 83,58 - 64
27-09-2022,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
27-09-2022,Baby Corn,75,1kg,babyCorn,90 - 124,86 - 95
27-09-2022,Banana Flower,15,1kg,bananaFlower,18 - 25,17 - 19
27-09-2022,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
27-09-2022,Bitter Gourd,35,1kg,bitterGourd,42 - 58,40 - 44
27-09-2022,Bottle Gourd,27,1kg,bottleGourd,32 - 45,31 - 34
27-09-2022,Butter Beans,78,1kg,butterBeans,94 - 129,90 - 99
27-09-2022,Broad Beans,36,1kg,broadBeans,43 - 59,41 - 46
27-09-2022,Cabbage,28,1kg,cabbage,34 - 46,32 - 36
27-09-2022,Carrot,65,1kg,carrot,78 - 107,75 - 83
27-09-2022,Cauliflower,44,1kg,cauliflower,53 - 73,51 - 56
27-09-2022,Cluster beans,75,1kg,clusterBeans,90 - 124,86 - 95
27-09-2022,Coconut,34,1kg,coconut,41 - 56,39 - 43
27-09-2022,Colocasia Leaves,12,1kg,colocasiaLeaves,14 - 20,14 - 15
27-09-2022,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
27-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
27-09-2022,Corn,27,1kg,corn,32 - 45,31 - 34
27-09-2022,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
27-09-2022,Curry Leaves,28,1kg,curryLeaves,34 - 46,32 - 36
27-09-2022,Dill Leaves,12,1kg,dillLeaves,14 - 20,14 - 15
27-09-2022,Drumsticks,50,1kg,drumsticks,60 - 83,58 - 64
27-09-2022,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
27-09-2022,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
27-09-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
27-09-2022,Fenugreek Leaves,8,1kg,fenugreekLeaves,Oct-13,09-Oct
27-09-2022,French Beans,67,1kg,frenchBeans,80 - 111,77 - 85
27-09-2022,Garlic,42,1kg,garlic,50 - 69,48 - 53
27-09-2022,Ginger,43,1kg,ginger,52 - 71,49 - 55
27-09-2022,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
27-09-2022,Green Peas,79,1kg,greenPeas,95 - 130,91 - 100
27-09-2022,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
27-09-2022,Lemon (Lime),51,1kg,lemon,61 - 84,59 - 65
27-09-2022,Mango Raw,89,1kg,mangoRaw,107 - 147,102 - 113
27-09-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
27-09-2022,Mushroom,88,1kg,mushroom,106 - 145,101 - 112
27-09-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
27-09-2022,Ladies Finger,25,1kg,ladiesFinger,30 - 41,29 - 32
27-09-2022,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
27-09-2022,Radish,31,1kg,radish,37 - 51,36 - 39
27-09-2022,Ridge Gourd,31,1kg,ridgeGourd,37 - 51,36 - 39
27-09-2022,Shallot (Pearl Onion),35,1kg,shallot,42 - 58,40 - 44
27-09-2022,Snake Gourd,33,1kg,snakeGourd,40 - 54,38 - 42
27-09-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
27-09-2022,Spinach,11,1kg,spinach,13 - 18,13 - 14
27-09-2022,Sweet Potato,39,1kg,sweetPotato,47 - 64,45 - 50
28-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
28-09-2022,Onion Small,33,1kg,onionSmall,40 - 54,38 - 42
28-09-2022,Tomato,36,1kg,tomato,43 - 59,41 - 46
28-09-2022,Green Chilli,40,1kg,greenChili,48 - 66,46 - 51
28-09-2022,Beetroot,36,1kg,beetroot,43 - 59,41 - 46
28-09-2022,Potato,31,1kg,potato,37 - 51,36 - 39
28-09-2022,Raw Banana (Plantain),12,1kg,plantain,14 - 20,14 - 15
28-09-2022,Amaranth Leaves,9,1kg,amaranthLeaves,Nov-15,10-Nov
28-09-2022,Amla,60,1kg,amla,72 - 99,69 - 76
28-09-2022,Ash gourd,25,1kg,ashGourd,30 - 41,29 - 32
28-09-2022,Baby Corn,68,1kg,babyCorn,82 - 112,78 - 86
28-09-2022,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
28-09-2022,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
28-09-2022,Bitter Gourd,36,1kg,bitterGourd,43 - 59,41 - 46
28-09-2022,Bottle Gourd,22,1kg,bottleGourd,26 - 36,25 - 28
28-09-2022,Butter Beans,74,1kg,butterBeans,89 - 122,85 - 94
28-09-2022,Broad Beans,35,1kg,broadBeans,42 - 58,40 - 44
28-09-2022,Cabbage,27,1kg,cabbage,32 - 45,31 - 34
28-09-2022,Carrot,70,1kg,carrot,84 - 116,81 - 89
28-09-2022,Cauliflower,45,1kg,cauliflower,54 - 74,52 - 57
28-09-2022,Cluster beans,71,1kg,clusterBeans,85 - 117,82 - 90
28-09-2022,Coconut,33,1kg,coconut,40 - 54,38 - 42
28-09-2022,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
28-09-2022,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
28-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
28-09-2022,Corn,24,1kg,corn,29 - 40,28 - 30
28-09-2022,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
28-09-2022,Curry Leaves,30,1kg,curryLeaves,36 - 50,35 - 38
28-09-2022,Dill Leaves,13,1kg,dillLeaves,16 - 21,15 - 17
28-09-2022,Drumsticks,50,1kg,drumsticks,60 - 83,58 - 64
28-09-2022,Brinjal,20,1kg,brinjal,24 - 33,23 - 25
28-09-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
28-09-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
28-09-2022,Fenugreek Leaves,7,1kg,fenugreekLeaves,08-Dec,08-Sep
28-09-2022,French Beans,66,1kg,frenchBeans,79 - 109,76 - 84
28-09-2022,Garlic,41,1kg,garlic,49 - 68,47 - 52
28-09-2022,Ginger,42,1kg,ginger,50 - 69,48 - 53
28-09-2022,Onion Green,41,1kg,onionGreen,49 - 68,47 - 52
28-09-2022,Green Peas,84,1kg,greenPeas,101 - 139,97 - 107
28-09-2022,Ivy Gourd,24,1kg,ivyGourd,29 - 40,28 - 30
28-09-2022,Lemon (Lime),55,1kg,lemon,66 - 91,63 - 70
28-09-2022,Mango Raw,95,1kg,mangoRaw,114 - 157,109 - 121
28-09-2022,Mint Leaves,5,1kg,mintLeaves,06-Aug,06-Jun
28-09-2022,Mushroom,75,1kg,mushroom,90 - 124,86 - 95
28-09-2022,Mustard Leaves,13,1kg,mustardLeaves,16 - 21,15 - 17
28-09-2022,Ladies Finger,21,1kg,ladiesFinger,25 - 35,24 - 27
28-09-2022,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
28-09-2022,Radish,31,1kg,radish,37 - 51,36 - 39
28-09-2022,Ridge Gourd,33,1kg,ridgeGourd,40 - 54,38 - 42
28-09-2022,Shallot (Pearl Onion),37,1kg,shallot,44 - 61,43 - 47
28-09-2022,Snake Gourd,31,1kg,snakeGourd,37 - 51,36 - 39
28-09-2022,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
28-09-2022,Spinach,11,1kg,spinach,13 - 18,13 - 14
28-09-2022,Sweet Potato,37,1kg,sweetPotato,44 - 61,43 - 47
29-09-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
29-09-2022,Onion Small,33,1kg,onionSmall,40 - 54,38 - 42
29-09-2022,Tomato,36,1kg,tomato,43 - 59,41 - 46
29-09-2022,Green Chilli,40,1kg,greenChili,48 - 66,46 - 51
29-09-2022,Beetroot,36,1kg,beetroot,43 - 59,41 - 46
29-09-2022,Potato,31,1kg,potato,37 - 51,36 - 39
29-09-2022,Raw Banana (Plantain),12,1kg,plantain,14 - 20,14 - 15
29-09-2022,Amaranth Leaves,9,1kg,amaranthLeaves,Nov-15,10-Nov
29-09-2022,Amla,60,1kg,amla,72 - 99,69 - 76
29-09-2022,Ash gourd,25,1kg,ashGourd,30 - 41,29 - 32
29-09-2022,Baby Corn,68,1kg,babyCorn,82 - 112,78 - 86
29-09-2022,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
29-09-2022,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
29-09-2022,Bitter Gourd,36,1kg,bitterGourd,43 - 59,41 - 46
29-09-2022,Bottle Gourd,22,1kg,bottleGourd,26 - 36,25 - 28
29-09-2022,Butter Beans,74,1kg,butterBeans,89 - 122,85 - 94
29-09-2022,Broad Beans,35,1kg,broadBeans,42 - 58,40 - 44
29-09-2022,Cabbage,27,1kg,cabbage,32 - 45,31 - 34
29-09-2022,Carrot,70,1kg,carrot,84 - 116,81 - 89
29-09-2022,Cauliflower,45,1kg,cauliflower,54 - 74,52 - 57
29-09-2022,Cluster beans,71,1kg,clusterBeans,85 - 117,82 - 90
29-09-2022,Coconut,33,1kg,coconut,40 - 54,38 - 42
29-09-2022,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
29-09-2022,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
29-09-2022,Coriander Leaves,12,1kg,corianderLeaves,14 - 20,14 - 15
29-09-2022,Corn,24,1kg,corn,29 - 40,28 - 30
29-09-2022,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
29-09-2022,Curry Leaves,30,1kg,curryLeaves,36 - 50,35 - 38
29-09-2022,Dill Leaves,13,1kg,dillLeaves,16 - 21,15 - 17
29-09-2022,Drumsticks,50,1kg,drumsticks,60 - 83,58 - 64
29-09-2022,Brinjal,20,1kg,brinjal,24 - 33,23 - 25
29-09-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
29-09-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
29-09-2022,Fenugreek Leaves,7,1kg,fenugreekLeaves,08-Dec,08-Sep
29-09-2022,French Beans,66,1kg,frenchBeans,79 - 109,76 - 84
29-09-2022,Garlic,41,1kg,garlic,49 - 68,47 - 52
29-09-2022,Ginger,42,1kg,ginger,50 - 69,48 - 53
29-09-2022,Onion Green,41,1kg,onionGreen,49 - 68,47 - 52
29-09-2022,Green Peas,84,1kg,greenPeas,101 - 139,97 - 107
29-09-2022,Ivy Gourd,24,1kg,ivyGourd,29 - 40,28 - 30
29-09-2022,Lemon (Lime),55,1kg,lemon,66 - 91,63 - 70
29-09-2022,Mango Raw,95,1kg,mangoRaw,114 - 157,109 - 121
29-09-2022,Mint Leaves,5,1kg,mintLeaves,06-Aug,06-Jun
29-09-2022,Mushroom,75,1kg,mushroom,90 - 124,86 - 95
29-09-2022,Mustard Leaves,13,1kg,mustardLeaves,16 - 21,15 - 17
29-09-2022,Ladies Finger,21,1kg,ladiesFinger,25 - 35,24 - 27
29-09-2022,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
29-09-2022,Radish,31,1kg,radish,37 - 51,36 - 39
29-09-2022,Ridge Gourd,33,1kg,ridgeGourd,40 - 54,38 - 42
29-09-2022,Shallot (Pearl Onion),37,1kg,shallot,44 - 61,43 - 47
29-09-2022,Snake Gourd,31,1kg,snakeGourd,37 - 51,36 - 39
